contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,delta,gamma,theta,vega,rho
TSLA250328C00225000,2025-03-21 19:59:37+00:00,225.0,26.05,0.0,0.0,0.0,0.0,1433,0,1.0000000000000003e-05,True,REGULAR,USD,1.0,0.0,-11.245377662189263,0.0,0.018485552321407007
TSLA250328C00227500,2025-03-21 19:58:44+00:00,227.5,23.49,0.0,0.0,0.0,0.0,1542,0,1.0000000000000003e-05,True,REGULAR,USD,1.0,0.0,-11.370326302880255,0.0,0.018690947347200417
TSLA250328C00230000,2025-03-21 19:59:35+00:00,230.0,21.73,0.0,0.0,0.0,0.0,9060,0,1.0000000000000003e-05,True,REGULAR,USD,1.0,0.0,-11.495274943571246,0.0,0.018896342372993827
TSLA250328C00232500,2025-03-21 19:59:45+00:00,232.5,19.6,0.0,0.0,0.0,0.0,3040,0,1.0000000000000003e-05,True,REGULAR,USD,1.0,0.0,-11.620223584262238,0.0,0.01910173739878724
TSLA250328C00235000,2025-03-21 19:59:46+00:00,235.0,17.6,0.0,0.0,0.0,0.0,8187,0,1.0000000000000003e-05,True,REGULAR,USD,1.0,0.0,-11.74517222495323,0.0,0.01930713242458065
TSLA250328C00237500,2025-03-21 19:59:45+00:00,237.5,15.8,0.0,0.0,0.0,0.0,6903,0,1.0000000000000003e-05,True,REGULAR,USD,1.0,0.0,-11.870120865644221,0.0,0.01951252745037406
TSLA250328C00240000,2025-03-21 19:59:59+00:00,240.0,14.1,0.0,0.0,0.0,0.0,34059,0,1.0000000000000003e-05,True,REGULAR,USD,1.0,0.0,-11.995069506335213,0.0,0.019717922476167472
TSLA250328C00242500,2025-03-21 19:59:58+00:00,242.5,12.27,0.0,0.0,0.0,0.0,14008,0,1.0000000000000003e-05,True,REGULAR,USD,1.0,0.0,-12.120018147026205,0.0,0.019923317501960882
TSLA250328C00245000,2025-03-21 19:59:59+00:00,245.0,10.75,0.0,0.0,0.0,0.0,30926,0,1.0000000000000003e-05,True,REGULAR,USD,1.0,0.0,-12.244966787717196,0.0,0.02012871252775429
TSLA250328C00247500,2025-03-21 19:59:58+00:00,247.5,9.3,0.0,0.0,0.0,0.0,13851,0,1.0000000000000003e-05,True,REGULAR,USD,1.0,0.0,-12.36991542840819,0.0,0.020334107553547708
TSLA250328C00250000,2025-03-21 19:59:59+00:00,250.0,8.03,0.0,0.0,0.0,0.0,57640,0,0.015634843750000002,False,REGULAR,USD,0.0003909717652500757,0.004013324438029604,-0.0352023977840176,0.00031901618982248047,7.989272445450563e-06
TSLA250328C00252500,2025-03-21 19:59:59+00:00,252.5,6.88,0.0,0.0,0.0,0.0,6823,0,0.0312596875,False,REGULAR,USD,1.0509475434132075e-07,8.007730128263006e-07,-2.5507343820283938e-05,1.2726499629836487e-07,2.147240112766117e-09
TSLA250328C00255000,2025-03-21 19:59:59+00:00,255.0,5.95,0.0,0.0,0.0,0.0,16769,0,0.062509375,False,REGULAR,USD,7.393075625416606e-06,2.3828980207679723e-05,-0.0029715602231744466,7.572957541064167e-06,1.509481033110858e-07
TSLA250328C00257500,2025-03-21 19:59:57+00:00,257.5,4.95,0.0,0.0,0.0,0.0,6113,0,0.062509375,False,REGULAR,USD,7.090893639704286e-10,3.124517045996905e-09,-3.8640807439663046e-07,9.92985630079123e-10,1.4482243970271451e-11
TSLA250328C00260000,2025-03-21 19:59:59+00:00,260.0,4.2,0.0,0.0,0.0,0.0,37373,0,0.062509375,False,REGULAR,USD,4.303045961122666e-15,2.406737277563754e-14,-2.96201588559174e-12,7.648719775935971e-15,8.790028175292566e-17
TSLA250328C00262500,2025-03-21 19:59:59+00:00,262.5,3.5,0.0,0.0,0.0,0.0,7641,0,0.12500875,False,REGULAR,USD,1.1815996599962526e-06,2.0606705411098926e-06,-0.001010630399055671,1.3096760445092996e-06,2.4100592732501997e-08
TSLA250328C00265000,2025-03-21 19:59:58+00:00,265.0,2.86,0.0,0.0,0.0,0.0,14861,0,0.12500875,False,REGULAR,USD,1.380481243560579e-08,2.8042736607700542e-08,-1.3725035892982635e-05,1.7822790992007873e-08,2.8165460355803404e-10
TSLA250328C00267500,2025-03-21 19:59:59+00:00,267.5,2.35,0.0,0.0,0.0,0.0,5870,0,0.12500875,False,REGULAR,USD,8.599692533818723e-11,1.993556586831721e-10,-9.742075246745037e-08,1.267021221034669e-10,1.754963621202118e-12
TSLA250328C00270000,2025-03-21 19:59:59+00:00,270.0,2.0,0.0,0.0,0.0,0.0,28960,0,0.12500875,False,REGULAR,USD,2.8963716348415317e-13,7.541420854525897e-13,-3.6809044466801425e-10,4.793011807416672e-13,5.911768235514833e-15
TSLA250328C00272500,2025-03-21 19:59:51+00:00,272.5,1.63,0.0,0.0,0.0,0.0,5648,0,0.12500875,False,REGULAR,USD,5.351623601766573e-16,1.54540269446945e-15,-7.535743594921875e-13,9.821933432292547e-16,1.0924750813878446e-17
TSLA250328C00275000,2025-03-21 19:59:58+00:00,275.0,1.33,0.0,0.0,0.0,0.0,9738,0,0.2500075,False,REGULAR,USD,5.317559681742394e-06,4.350479936074437e-06,-0.00847588904005488,5.529745146455724e-06,1.0819068799642659e-07
TSLA250328C00277500,2025-03-21 19:59:59+00:00,277.5,1.07,0.0,0.0,0.0,0.0,5368,0,0.2500075,False,REGULAR,USD,7.810741393245265e-07,6.922740553110833e-07,-0.0013479311831524645,8.799256986869103e-07,1.5897046229236833e-08
TSLA250328C00280000,2025-03-21 19:59:51+00:00,280.0,0.9,0.0,0.0,0.0,0.0,11392,0,0.2500075,False,REGULAR,USD,1.002832003958006e-07,9.569099804567317e-08,-0.00018622579175903189,1.2162953048348723e-07,2.041640769424796e-09
TSLA250328C00282500,2025-03-21 19:59:58+00:00,282.5,0.75,0.0,0.0,0.0,0.0,1674,0,0.2500075,False,REGULAR,USD,1.1288945526612066e-08,1.1534740787357716e-08,-2.2438080593125155e-05,1.4661411573379305e-08,2.2988750417714158e-10
TSLA250328C00285000,2025-03-21 19:59:59+00:00,285.0,0.62,0.0,0.0,0.0,0.0,5667,0,0.2500075,False,REGULAR,USD,1.1176604237113475e-09,1.2170953036377987e-09,-2.3666605329634743e-06,1.5470079041757516e-09,2.276509007214925e-11
TSLA250328C00287500,2025-03-21 19:59:51+00:00,287.5,0.52,0.0,0.0,0.0,0.0,869,0,0.2500075,False,REGULAR,USD,9.761954196886292e-11,1.1282477682383695e-10,-2.193155623507237e-07,1.4340768632633174e-10,1.9887612390228258e-12
TSLA250328C00290000,2025-03-21 19:59:56+00:00,290.0,0.45,0.0,0.0,0.0,0.0,12273,0,0.2500075,False,REGULAR,USD,7.54504511094757e-12,9.221035230428472e-12,-1.791904761494896e-08,1.1720540161085951e-11,1.5373923888091606e-13
TSLA250328C00292500,2025-03-21 19:59:56+00:00,292.5,0.38,0.0,0.0,0.0,0.0,564,0,0.2500075,False,REGULAR,USD,5.176016300887887e-13,6.667044191833163e-13,-1.2952478321312034e-09,8.474250152331805e-13,1.0548423612747825e-14
TSLA250328C00295000,2025-03-21 19:59:42+00:00,295.0,0.31,0.0,0.0,0.0,0.0,1824,0,0.2500075,False,REGULAR,USD,3.1610200604550755e-14,4.278598200108496e-14,-8.31031011585266e-11,5.43837874862902e-14,6.442900210786888e-16
TSLA250328C00297500,2025-03-21 19:59:55+00:00,297.5,0.27,0.0,0.0,0.0,0.0,2134,0,0.2500075,False,REGULAR,USD,1.7235403192188018e-15,2.4449781860689634e-15,-4.747850803429866e-12,3.10772752805856e-15,3.513435250247723e-17
TSLA250328C00300000,2025-03-21 19:59:58+00:00,300.0,0.23,0.0,0.0,0.0,0.0,15468,0,0.2500075,False,REGULAR,USD,8.414274203596795e-17,1.2479611194083472e-16,-2.4229152783374503e-13,1.5862403790880706e-16,1.7154514395146007e-18
TSLA250328C00302500,2025-03-21 19:58:25+00:00,302.5,0.2,0.0,0.0,0.0,0.0,368,0,0.2500075,False,REGULAR,USD,3.688278721891846e-18,5.706700754097992e-18,-1.1077581657171699e-14,7.253590698253633e-18,7.520250712661878e-20
TSLA250328C00305000,2025-03-21 19:59:35+00:00,305.0,0.19,0.0,0.0,0.0,0.0,1264,0,0.500005,False,REGULAR,USD,3.92739168322078e-06,1.6284320813383526e-06,-0.01263981266053949,4.139605027280486e-06,7.954211984947739e-08
TSLA250328C00307500,2025-03-21 19:56:33+00:00,307.5,0.16,0.0,0.0,0.0,0.0,681,0,0.500005,False,REGULAR,USD,1.6662106981550628e-06,7.164715265979194e-07,-0.005560463580759404,1.8213281151833442e-06,3.3756435638185e-08
TSLA250328C00310000,2025-03-21 19:59:56+00:00,310.0,0.14,0.0,0.0,0.0,0.0,2096,0,0.500005,False,REGULAR,USD,6.901917467089214e-07,3.073276411645375e-07,-0.002384839177227418,7.812515259103608e-07,1.398688687587548e-08
TSLA250328C00312500,2025-03-21 19:59:57+00:00,312.5,0.12,0.0,0.0,0.0,0.0,431,0,0.500005,False,REGULAR,USD,2.792979535438843e-07,1.286074591747212e-07,-0.0009978676027805123,3.26930481563528e-07,5.661551598849917e-09
TSLA250328C00315000,2025-03-21 19:59:00+00:00,315.0,0.11,0.0,0.0,0.0,0.0,1279,0,0.500005,False,REGULAR,USD,1.1047486644386263e-07,5.253785384766596e-08,-0.0004075978357623911,1.3355544047718661e-07,2.239959451453084e-09
TSLA250328C00320000,2025-03-21 19:59:28+00:00,320.0,0.09,0.0,0.0,0.0,0.0,1828,0,0.500005,False,REGULAR,USD,1.6176455688736397e-08,8.176873558632996e-09,-6.34251510901142e-05,2.0786268754257575e-08,3.281392551881668e-10
TSLA250328C00325000,2025-03-21 19:59:30+00:00,325.0,0.07,0.0,0.0,0.0,0.0,1295,0,0.500005,False,REGULAR,USD,2.175965381363618e-09,1.1641881767049151e-09,-9.02864248433189e-06,2.959459767598885e-09,4.415727285043622e-11
TSLA250328C00330000,2025-03-21 19:59:21+00:00,330.0,0.06,0.0,0.0,0.0,0.0,3436,0,0.500005,False,REGULAR,USD,2.6996917325702984e-10,1.5231300154696264e-10,-1.1810543649786566e-06,3.871918725684818e-10,5.480507665863703e-12
TSLA250328C00335000,2025-03-21 19:59:36+00:00,335.0,0.05,0.0,0.0,0.0,0.0,998,0,0.500005,False,REGULAR,USD,3.1012507675053275e-11,1.8389679105885306e-11,-1.425764884876983e-07,4.6748040000681125e-11,6.297724373860515e-13
TSLA250328C00340000,2025-03-21 19:59:37+00:00,340.0,0.05,0.0,0.0,0.0,0.0,605,0,0.500005,False,REGULAR,USD,3.3106265447058107e-12,2.057199340862655e-12,-1.594766463213611e-08,5.229565808206226e-12,6.724860199808585e-14
TSLA250328C00345000,2025-03-21 19:36:17+00:00,345.0,0.05,0.0,0.0,0.0,0.0,357,0,0.500005,False,REGULAR,USD,3.2957124303556005e-13,2.1403682982746064e-13,-1.6590573243847303e-09,5.4409879719929e-13,6.696328600232772e-15
TSLA250328C00350000,2025-03-21 19:59:55+00:00,350.0,0.05,0.0,0.0,0.0,0.0,3968,0,0.500005,False,REGULAR,USD,3.069708074146558e-14,2.0785718817139246e-14,-1.6109964248248642e-10,5.2838965221288846e-14,6.238620534914836e-16
TSLA250328C00355000,2025-03-21 19:55:22+00:00,355.0,0.03,0.0,0.0,0.0,0.0,4056,0,0.500005,False,REGULAR,USD,2.6836557061618504e-15,1.890497350005872e-15,-1.465096158819381e-11,4.805795970141349e-15,5.4552333238001926e-17
TSLA250328C00360000,2025-03-21 19:50:25+00:00,360.0,0.03,0.0,0.0,0.0,0.0,346,0,0.500005,False,REGULAR,USD,2.2087433350353502e-16,1.615521476347262e-16,-1.2518915398235086e-12,4.1067852333579627e-16,4.490750474592176e-18
TSLA250328C00365000,2025-03-21 19:42:56+00:00,365.0,0.02,0.0,0.0,0.0,0.0,102,0,0.500005,False,REGULAR,USD,1.716310103302863e-17,1.3010450078715453e-17,-1.0081221759401953e-13,3.307360814751828e-17,3.490194351840195e-19
TSLA250328C00370000,2025-03-21 19:59:27+00:00,370.0,0.01,0.0,0.0,0.0,0.0,122,0,0.500005,False,REGULAR,USD,1.26258682309828e-18,9.902912131312743e-19,-7.672789208763755e-15,2.5173997315139764e-18,2.5679651233277594e-20
TSLA250328C00375000,2025-03-21 19:41:07+00:00,375.0,0.02,0.0,0.0,0.0,0.0,124,0,0.500005,False,REGULAR,USD,8.815912946365709e-20,7.14344646464457e-20,-5.534392383822775e-16,1.8159214152086865e-19,1.7933443758863994e-21
TSLA250328C00380000,2025-03-21 19:54:18+00:00,380.0,0.02,0.0,0.0,0.0,0.0,276,0,0.500005,False,REGULAR,USD,5.857131815668146e-21,4.8960892815385015e-21,-3.793021937576682e-17,1.244625184933314e-20,1.1916398994756742e-22
TSLA250328C00385000,2025-03-21 17:40:03+00:00,385.0,0.02,0.0,0.0,0.0,0.0,66,0,0.500005,False,REGULAR,USD,3.711366690933585e-22,3.196338813121569e-22,-2.4760793062031078e-18,8.1253497590241575e-22,7.551846401768927e-24
TSLA250328C00390000,2025-03-21 17:57:12+00:00,390.0,0.02,0.0,0.0,0.0,0.0,5,0,0.500005,False,REGULAR,USD,2.247938788162352e-23,1.9921858174795977e-23,-1.543188422181755e-19,5.0642962146370965e-23,4.574662458058271e-25
TSLA250328C00395000,2025-03-21 19:20:21+00:00,395.0,0.01,0.0,0.0,0.0,0.0,59,0,0.500005,False,REGULAR,USD,1.3042507571088155e-24,1.1880687787030307e-24,-9.202579025037302e-21,3.0201661742207916e-24,2.654528503220826e-26
TSLA250328C00400000,2025-03-21 19:57:46+00:00,400.0,0.02,0.0,0.0,0.0,0.0,204,0,0.500005,False,REGULAR,USD,7.263469054359003e-26,6.793626916368249e-26,-5.261988226707341e-22,1.7269944788457348e-25,1.478491638821839e-27
TSLA250328C00405000,2025-03-21 15:16:39+00:00,405.0,0.01,0.0,0.0,0.0,0.0,1,0,0.500005,False,REGULAR,USD,3.890203199758535e-27,3.732322259104506e-27,-2.890738065764066e-23,9.487862689687228e-27,7.919406140032174e-29
TSLA250328C00410000,2025-03-21 18:41:11+00:00,410.0,0.01,0.0,0.0,0.0,0.0,136,0,0.500005,False,REGULAR,USD,2.0074519862948824e-28,1.973789104615752e-28,-1.5286670058209759e-24,5.017530294259244e-28,4.087035061606807e-30
TSLA250328C00415000,2025-03-21 19:48:54+00:00,415.0,0.01,0.0,0.0,0.0,0.0,38,0,0.500005,False,REGULAR,USD,9.998272040880217e-30,1.0065924210389806e-29,-7.79559650468742e-26,2.558838710135686e-29,2.035769317360459e-31
TSLA250328C00420000,2025-03-21 19:47:09+00:00,420.0,0.01,0.0,0.0,0.0,0.0,242,0,0.500005,False,REGULAR,USD,4.814359955838747e-31,4.958924780058114e-31,-3.840322483028819e-27,1.2605984728919793e-30,9.80348182821612e-33
TSLA250328C00425000,2025-03-21 19:55:33+00:00,425.0,0.01,0.0,0.0,0.0,0.0,9,0,0.500005,False,REGULAR,USD,2.2448094368024164e-32,2.3638321331899584e-32,-1.8305522689472386e-28,6.00905097261292e-32,4.571485886192811e-34
TSLA250328C00430000,2025-03-21 17:54:30+00:00,430.0,0.02,0.0,0.0,0.0,0.0,6,0,0.500005,False,REGULAR,USD,1.015101599665828e-33,1.0919980747860349e-33,-8.456165688791013e-30,2.775946735493989e-33,2.0673862931931555e-35
TSLA250328C00435000,2025-03-21 17:11:39+00:00,435.0,0.01,0.0,0.0,0.0,0.0,2,0,0.500005,False,REGULAR,USD,4.458208953092272e-35,4.896125595088314e-35,-3.7913247836876875e-31,1.244634416129081e-34,9.080400545055757e-37
TSLA250328C00440000,2025-03-21 17:16:25+00:00,440.0,0.01,0.0,0.0,0.0,0.0,67,0,0.500005,False,REGULAR,USD,1.904300518844656e-36,2.1336742182996163e-36,-1.6521673793424784e-32,5.423971083517752e-36,3.878920866492316e-38
TSLA250328C00445000,2025-03-20 19:40:30+00:00,445.0,0.01,0.0,0.0,0.0,0.0,1,0,0.500005,False,REGULAR,USD,7.921564842423605e-38,9.049815880289057e-38,-7.0073496057505426e-34,2.300535818676458e-37,1.613673859479014e-39
TSLA250328C00450000,2025-03-21 17:01:21+00:00,450.0,0.01,0.0,0.0,0.0,0.0,67,0,0.500005,False,REGULAR,USD,3.2131984466548296e-39,3.7406915011899564e-39,-2.8963738218693224e-35,9.509137974673622e-39,6.545913881791672e-41
TSLA250328C00455000,2025-03-19 16:25:44+00:00,455.0,0.01,0.0,0.0,0.0,0.0,277,0,0.500005,False,REGULAR,USD,1.272452271050909e-40,1.508702673624311e-40,-1.1681418645964938e-36,3.835243264965524e-40,2.5923933773409822e-42
TSLA250328C00460000,2025-03-20 13:39:44+00:00,460.0,0.01,0.0,0.0,0.0,0.0,1,0,0.500005,False,REGULAR,USD,4.9252247969203453e-42,5.94442882466074e-42,-4.6024784218737104e-38,1.511121509387883e-41,1.0034850750119731e-43
TSLA250328C00465000,2025-03-21 19:14:16+00:00,465.0,0.01,0.0,0.0,0.0,0.0,10,0,0.500005,False,REGULAR,USD,1.8654022459637453e-43,2.2906757692225877e-43,-1.7735172282843686e-39,5.823081624841291e-43,3.800858392110512e-45
TSLA250328C00470000,2025-03-21 13:38:20+00:00,470.0,0.01,0.0,0.0,0.0,0.0,1,0,0.500005,False,REGULAR,USD,6.920560151716219e-45,8.64240952216106e-45,-6.691095373142148e-41,2.1969698531332951e-44,1.4101773197823882e-46
TSLA250328C00475000,2025-03-20 13:30:07+00:00,475.0,0.02,0.0,0.0,0.0,0.0,5,0,0.500005,False,REGULAR,USD,2.5175200186477475e-46,3.195758805970078e-46,-2.4741576153161053e-42,8.12387533430133e-46,5.130122211466296e-48
TSLA250328C00480000,2025-03-17 13:30:07+00:00,480.0,0.03,0.0,0.0,0.0,0.0,1,0,0.500005,False,REGULAR,USD,8.988543536409613e-48,1.1593426422699234e-47,-8.975456444978096e-44,2.94714203022634e-47,1.8317469812974084e-49
TSLA250328C00485000,2025-03-12 14:32:46+00:00,485.0,0.02,0.0,0.0,0.0,0.0,15,0,0.500005,False,REGULAR,USD,3.1527844675226128e-49,4.130099529067348e-49,-3.197399984223176e-45,1.0499044430299199e-48,6.425263693744095e-51
TSLA250328C00490000,2025-03-14 17:43:34+00:00,490.0,0.01,0.0,0.0,0.0,0.0,1,0,0.500005,False,REGULAR,USD,1.0873631196241042e-50,1.446154719637557e-50,-1.1195493907101563e-46,3.6762413466559357e-50,2.2161082765145592e-52
TSLA250328C00495000,2025-03-17 14:32:38+00:00,495.0,0.01,0.0,0.0,0.0,0.0,3,0,0.500005,False,REGULAR,USD,3.690632811957802e-52,4.981411904639557e-52,-3.856322191436993e-48,1.2663148804126368e-51,7.522048938536718e-54
TSLA250328C00500000,2025-03-20 14:25:45+00:00,500.0,0.01,0.0,0.0,0.0,0.0,2,0,0.500005,False,REGULAR,USD,1.2337526625140696e-53,1.6894121452654266e-53,-1.3078234507881333e-49,4.294621243240157e-53,2.514673692554779e-55
TSLA250328C00505000,2025-03-14 19:13:52+00:00,505.0,0.01,0.0,0.0,0.0,0.0,10,0,0.500005,False,REGULAR,USD,4.065338982529605e-55,5.6456129319168256e-55,-4.3703632413482243e-51,1.4351601115494554e-54,8.286437148336798e-57
TSLA250328C00510000,2025-03-14 18:47:51+00:00,510.0,0.01,0.0,0.0,0.0,0.0,10,0,0.500005,False,REGULAR,USD,1.3213965223063289e-56,1.8604215630087595e-56,-1.4401608055316688e-52,4.7293409061080125e-56,2.693525772973406e-58
TSLA250328C00515000,2025-03-17 18:14:25+00:00,515.0,0.01,0.0,0.0,0.0,0.0,9,0,0.500005,False,REGULAR,USD,4.2398475684739445e-58,6.0499964840811825e-58,-4.683259019142385e-54,1.5379576555596002e-57,8.642800991635185e-60
TSLA250328C00520000,2025-03-19 15:46:12+00:00,520.0,0.01,0.0,0.0,0.0,0.0,5,0,0.500005,False,REGULAR,USD,1.343841997065382e-59,1.9428890427240533e-59,-1.5039545799124364e-55,4.938979857298418e-59,2.7394804171532876e-61
TSLA250328C00525000,2025-03-14 14:16:14+00:00,525.0,0.02,0.0,0.0,0.0,0.0,24,0,0.500005,False,REGULAR,USD,4.21031974223834e-61,6.165710712595235e-61,-4.7726957704026467e-57,1.5673731410179173e-60,8.583220065932039e-63
